frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
1744,18.166,18896400,1851000,3419136,456,456,37700
1745,19.0275,16813200,2316800,3384320,456,456,81300
1746,18.4019,17051800,2001599,3341312,456,456,52300
1747,18.9328,16712700,2631400,3388416,456,456,739900
1748,20.0125,17483100,2114000,3383296,456,456,42400
1749,19.0163,16660100,2182800,3380224,456,456,46400
1750,18.9961,17343600,2184700,3361792,456,456,45400
1751,16.7707,18458500,2096299,3366912,456,456,721400
1752,19.1038,17319300,2078900,3351552,456,456,44800
1753,17.25021,17458300,1840900,3351552,456,456,72500
1754,19.05169,15268700,2089700,3393536,456,456,59200
1755,17.91191,17677600,1919200,3368960,456,456,714300
1756,21.4676,15531400,2198100,3371008,456,456,39900
1757,16.7888,17390400,2098900,3414016,456,456,39900
1758,18.9887,16239000,2354000,3400704,456,456,43300
1759,18.2907,19547100,1972500,3382272,456,456,705100
1760,17.5093,15178900,2089100,3400704,456,456,41900
1761,17.8972,17523400,2222200,3385344,456,456,39600
1762,16.4575,16778600,1802300,3397632,456,456,43800
1763,16.43439,16025099,1902400,3375104,456,456,728900
1764,17.0936,16355799,2100500,3374080,456,456,38800
1765,16.9417,14809100,1993000,3371008,456,456,48300
1766,19.1211,14837100,1810800,3377152,456,456,50100
1767,18.2001,15586800,1801900,3362816,456,456,698200
1768,18.2026,15503000,2155300,3380224,456,456,50100
1769,19.50021,17543600,2139700,3375104,456,456,65000
1770,18.1074,16702400,2319100,3375104,456,456,40800
1771,19.2356,16626700,2400100,3383296,456,456,736800
1772,18.5754,17665200,2145800,3371008,456,456,46100
1773,18.0778,16315600,2343200,3400704,456,456,61500
1774,18.5575,17561900,2127300,3391488,456,456,41500
1775,18.8998,17067400,2319100,3365888,456,456,992300
1776,18.339,16172000,2322700,3392512,456,456,50800
1777,17.8706,16730400,2221700,3371008,456,456,44700
1778,18.151,17317200,2317600,3354624,456,456,36700
1779,16.5654,16874600,2145400,3397632,456,456,727200
1780,19.6478,16159099,2106600,3379200,456,456,36600
1781,18.0018,16670500,2079100,3404800,456,456,75200
1782,19.639,15071500,2499500,3383296,456,456,40600
1783,17.4564,18216800,2033700,3394560,456,456,722800
1784,18.2151,16354399,2344700,3380224,456,456,42200
